fromNode,toNode,X,Y,limit,length
n865,n880,0.01954,51.17707267,2600,75.95745104
n867,n893,0.01247,80.19246191,2600,64.07614067
n867,n876,0.01772,56.43340858,2600,25.11391751
n867,n877,0.06327,15.80527896,2600,43.23976366
n866,n870,0.02274,43.97537379,2600,30.21246831
n883,n874,0.01084,92.25092251,2600,39.19932449
n882,n892,0.02222,45.00450045,2600,36.15045365
n882,n870,0.03555,28.12939522,2600,47.62732985
n881,n885,0.02777,36.01008282,2600,99.89514725
n881,n896,0.00734,136.239782,2600,39.17653669
n880,n896,0.02262,44.2086649,2600,77.83165956
n880,n884,0.0148,67.56756757,2600,17.23180286
n880,n889,0.00679,147.275405,2600,34.59177458
n880,n888,0.01898,52.68703899,2600,27.14134498
n880,n870,0.01818,55.00550055,2600,30.78376143
n887,n898,0.01866,53.59056806,2600,28.07417496
n887,n878,0.02603,38.41721091,2600,39.77887271
n886,n891,0.00782,127.8772379,2600,33.21056095
n886,n874,0.00964,103.7344398,2600,46.57593451
n885,n891,0.01437,69.58942241,2600,53.18324908
n775,n776,0.04686,21.34016219,2600,62.08349984
n775,n770,0.02512,39.8089172,2600,32.99820166
n774,n769,0.04206,23.77555873,2600,59.83845061
n774,n776,0.02661,37.5798572,2600,36.82061933
n777,n779,0.01449,69.01311249,2600,21.98811531
n776,n772,0.00858,116.5501166,2600,53.00867326
n776,n770,0.0241,41.49377593,2600,88.07542208
n771,n1510,1.00E-05,100000,2600,29.06630421
n771,n773,0.02119,47.19207173,2600,27.70901491
n770,n769,0.02269,44.07227854,2600,34.82414865
n773,n779,0.01225,81.63265306,2600,57.67079283
n773,n768,0.03986,25.08780733,2600,46.83594824
n772,n1511,1.00E-05,100000,2600,61.48421524
n77,n75,0.12732,7.854225573,2600,71.10314492
n76,n80,0.01579,63.33122229,2600,21.62349538
n75,n84,0.07673,13.03271211,2600,44.30787039
n74,n79,0.020042061,49.8950679,2600,40.12312683
n73,n70,0.029633881,33.74515805,2600,107.0158105
n72,n83,0.02887,34.63803256,2600,18.915101
n71,n80,0.025484937,39.23886457,2600,34.08332668
n71,n79,0.0549,18.21493625,2600,38.00396888
n70,n45,0.0555,18.01801802,2600,109.6672724
n79,n80,0.01766,56.62514156,2600,69.78283408
n78,n115,0.04348,22.99908004,2600,139.6521873
n1043,n1040,0.0221,45.24886878,2600,44.68684676
n1041,n1040,0.04042,24.74022761,2600,59.30850374
n1041,n1048,0.02474,40.42037187,2600,47.89110209
n1040,n1044,0.15855,6.307158625,2600,104.1627449
n1046,n1165,0.01198,83.47245409,1212,38.06924808
n1044,n1048,0.03441,29.06131938,2600,25.22320994
n1269,n1268,0.01697,58.92751915,2600,89.47064058
n1269,n1267,0.01939,51.57297576,2600,86.39807496
n1268,n1266,0.01018,98.23182711,2600,68.0037714
n1268,n1312,0.03636,27.50275028,2600,75.14861224
n669,n649,0.06373,15.69119724,2600,55.2363573
n669,n657,0.01143,87.48906387,2600,26.87641116
n669,n676,0.01971,50.73566717,2600,44.61221824
n669,n666,0.09412,10.62473438,2600,61.17239864
n668,n667,0.13203,7.574036204,2600,83.74817434
n668,n674,0.03652,27.3822563,2600,32.19465576
n668,n650,0.04773,20.95118374,2600,39.62768324
n667,n653,0.03707,26.97599137,2600,30.52328034
n667,n665,0.02503,39.95205753,2600,49.54967499
n667,n654,0.00765,130.7189542,2600,34.94662644
n667,n672,0.01029,97.18172983,2600,41.65186246
n1262,n1261,0.00824,121.3592233,2600,55.75155947
n1262,n1265,0.01842,54.2888165,2600,145.3472908
n1262,n1258,0.01648,60.67961165,2600,128.6827412
n1262,n1266,0.01503,66.53359947,2600,89.35977301
n665,n656,0.03032,32.98153034,2600,22.24904759
n665,n652,0.01505,66.44518272,2600,34.35655588
n665,n670,0.0149,67.11409396,2600,30.8526495
n665,n675,0.01437,69.58942241,2600,40.99404404
n664,n678,0.02795,35.77817531,2600,46.2379704
n664,n658,0.02097,47.68717215,2600,29.43324567
n1267,n1261,0.014785,67.63611769,2600,164.4667399
n1265,n1312,0.03514,28.45759818,2600,75.20627488
n660,n675,0.04522,22.1141088,2600,86.42804413
n660,n673,0.0214,46.72897196,2600,38.98502336
n660,n640,0.0267,37.45318352,2600,67.1432915
n660,n655,0.01476,67.75067751,2600,25.68852217
n1469,n1468,0.00641,156.0062403,2600,10.45616591
n1468,n1433,0.04484,22.3015165,2600,28.8208012
n1465,n1421,0.07045,14.19446416,2600,34.05696697
n1465,n1466,0.008005,124.9219238,2600,9.465450652
n1465,n1433,0.1345,7.434944238,2600,34.31525339
n1464,n1463,0.06725,14.86988848,2600,47.19058863
n1467,n1433,0.01601,62.4609619,2600,9.814282581
n1461,n1420,0.05765,17.34605377,2600,36.79102274
n1460,n1420,0.02562,39.03200625,2600,23.25763558
n1463,n1421,0.00961,104.0582726,2600,23.05265149
n1462,n1421,0.12169,8.217602104,2600,68.55904916
n1462,n1420,0.01922,52.02913632,2600,23.84713739
n1317,n1293,0.07045,14.19446416,2600,63.18193912
n1317,n1315,0.03843,26.0213375,2600,27.05820475
n1316,n1315,0.03843,26.0213375,2600,19.41220156
n1316,n1318,0.07686,13.01066875,2600,31.51785638
n1315,n1293,0.11529,8.673779166,2600,73.82180528
n1312,n1513,1.00E-05,100000,2600,37.6663485
n1311,n1310,0.08006,12.49063203,2600,60.37065964
n1310,n1411,0.030425,32.86770748,628,47.50709356
n1319,n1293,0.01601,62.4609619,2600,28.4898979
n1318,n1320,0.03202,31.23048095,2600,39.17945685
n1010,n999,0.01795,55.71030641,2600,88.56994421
n319,n308,0.04204,23.78686965,2600,28.83270823
n318,n321,0.03594,27.82415136,2600,22.12659248
n313,n302,0.01839,54.37737901,2600,66.25411948
n313,n289,0.01054,94.87666034,2600,48.16972436
n313,n320,0.03225,31.00775194,2600,14.327014
n313,n326,0.06266,15.95914459,2600,44.66426832
n312,n322,0.03387,29.52465309,2600,25.50077138
n312,n301,0.03686,27.12967987,2600,24.94576616
n311,n302,0.01269,78.80220646,2600,25.47192593
n311,n317,0.03472,28.80184332,2600,16.77088911
n311,n287,0.24166,4.138045187,2600,151.0890781
n311,n325,0.09183,10.88968747,2600,64.01048597
n310,n288,0.11752,8.509189925,2600,53.28571524
n310,n307,0.03229,30.96934035,2600,20.74686549
n317,n339,0.0948,10.54852321,2600,68.43778273
n316,n308,0.01973,50.6842372,2600,18.58574947
n316,n301,0.06893,14.50747135,2600,39.45991843
n316,n323,0.01794,55.74136009,2600,25.36987519
n315,n327,0.02966,33.71544167,2600,27.80206836
n315,n286,0.021481581,46.55150781,2600,51.92616237
n314,n333,0.03209,31.16235587,2600,47.74025527
n1334,n1290,0.09928,10.07252216,2600,114.8807486
n1337,n1332,0.08326,12.0105693,2600,61.86596614
n1336,n1332,0.10888,9.184423218,2600,105.4784914
n447,n441,0.0307,32.5732899,2600,23.26650573
n447,n454,0.01403,71.27583749,2600,19.97086622
n447,n462,0.02667294,37.49118009,2600,40.45498468
n447,n444,0.00772,129.5336788,2600,29.52485442
n446,n440,0.03464,28.86836028,2600,26.6967217
n1333,n1290,0.04484,22.3015165,2600,66.76178251
n1332,n1331,0.03843,26.0213375,2600,29.77693167
n1332,n1290,0.19215,5.204267499,2600,113.5023892
n1332,n1297,0.09607,10.40907671,2600,125.055795
n280,n282,0.01701,58.78894768,2600,20.99254166
n964,n966,0.00473,211.4164905,2600,18.78328719
n965,n961,0.00947,105.5966209,2600,30.48648061
n966,n958,0.00588,170.0680272,2600,23.36108929
n966,n980,0.05171,19.33861922,2600,76.19357942
n966,n952,0.0247,40.48582996,2600,44.18719599
n967,n957,0.00635,157.480315,2600,33.88473572
n960,n953,0.01042,95.96928983,2600,47.40442197
n960,n969,0.00558,179.2114695,2600,26.45082061
n961,n968,0.00484,206.6115702,2600,23.46106742
n962,n955,0.01999,50.02501251,2600,43.11386893
n963,n955,0.0172,58.13953488,2600,27.72474811
n969,n954,0.01146,87.2600349,2600,49.61194424
n878,n890,0.04114,24.30724356,2600,56.11601802
n878,n875,0.01719,58.1733566,2600,22.2535806
n1240,n1242,0.09671,10.34019233,2600,60.64926492
n877,n890,0.00893,111.9820829,2600,41.0075713
n875,n890,0.06543,15.28350909,2600,49.23471993
n875,n871,0.01377,72.62164125,2600,17.15659593
n1242,n1254,0.14458,6.916585973,2600,92.31951362
n1242,n1352,0.11209,8.921402444,360,147.885765
n9,n8,0.035064625,28.5187704,2600,59.31179424
n890,n893,0.00661,151.2859304,2600,25.88678961
n890,n894,0.01103,90.66183137,2600,35.99691078
n890,n895,0.002623223,381.2104332,2600,26.83550882
n894,n898,0.00695,143.8848921,2600,34.35815342
n762,n763,0.06709,14.90535102,2600,99.59813352
n763,n765,0.06909,14.47387466,2600,101.1691306
n760,n765,0.02386,41.91114837,2600,56.41586914
n761,n764,0.03042,32.8731098,2600,50.91742892
n766,n764,0.03042,32.8731098,1000,58.65413383
n766,n765,0.0076,131.5789474,1000,25.61472843
n767,n597,0.04542,22.01673272,1100,28.47261456
n764,n765,0.02642,37.85011355,2600,57.30958407
n1078,n1077,0.06135,16.2999185,2600,128.8871071
n1078,n1074,0.01435,69.68641115,2600,74.11924974
n1078,n1079,0.00485,206.185567,2600,15.9879669
n1079,n1089,0.14816,6.749460043,2600,150.0505722
n1076,n1074,0.03876,25.7997936,2600,81.69095866
n1072,n1068,0.0451,22.172949,2600,85.68576671
n1072,n1073,0.011963699,83.5861913,2600,26.62539034
n1073,n1071,0.07011,14.26330053,2600,122.4041089
n1070,n1069,0.24956,4.007052412,2600,155.8941116
n1070,n996,0.05998,16.67222407,538,78.24989382
n1070,n1061,0.04753,21.03934357,2600,71.32821583
n1070,n1063,0.0252,39.68253968,2600,49.71791982
n1070,n1065,0.03207,31.18178983,2600,54.10435208
n1070,n1071,0.01035,96.61835749,2600,53.15742057
n1071,n1063,0.01903,52.54860746,2600,50.22737658
n1071,n998,0.03876,25.7997936,1386,79.13448751
n1096,n1091,0.015,66.66666667,2600,30.7013404
n1097,n1086,0.07617,13.12852829,2600,69.15148341
n1097,n1092,0.07035,14.21464108,2600,26.30147517
n678,n676,0.01146,87.2600349,2600,23.22062548
n1091,n1088,0.03628,27.56339581,2600,63.94266147
n674,n670,0.03321,30.11141223,2600,26.53760307
n674,n675,0.02409,41.51100042,2600,23.0335129
n677,n672,0.00716,139.6648045,2600,18.50995664
n1418,n1417,0.01212,82.50825083,2600,24.72096002
n1419,n1421,0.03151,31.73595684,2600,84.91684957
n1419,n1420,0.00364,274.7252747,2600,23.13512498
n1419,n1413,0.09816,10.18744906,2600,231.1735276
n1412,n1447,0.00961,104.0582726,2600,23.40246976
n1412,n1446,0.08062,12.40387001,2600,70.59402731
n1412,n1445,0.11209,8.921402444,2600,98.60040579
n1412,n1413,0.03636,27.50275028,2600,69.29299076
n1412,n1417,0.06787,14.73405039,2600,146.5163987
n1413,n1414,0.00182,549.4505495,2600,9.805222088
n1413,n1416,0.03272,30.56234719,2600,65.35172085
n1415,n1416,0.000725,1379.310345,2600,17.16296829
n1416,n1434,0.09695,10.31459515,2600,145.471056
n1416,n1433,0.04727,21.15506664,2600,100.3346591
n1416,n1296,0.01697,58.92751915,2600,121.5658336
n1416,n1417,0.02909,34.37607425,2000,58.26874475
n1417,n1420,0.06423,15.56904873,2000,143.0750386
n1322,n1293,0.03843,26.0213375,2000,52.41511997
n1323,n1324,0.02242,44.60303301,2000,64.75241006
n1323,n1325,0.02882,34.6981263,2000,65.077979
n1323,n1331,0.13771,7.261636773,2000,96.21953302
n1323,n1330,0.11209,8.921402444,2000,55.59692887
n1323,n1320,0.14091,7.096728408,2000,96.1128778
n1320,n1321,0.08326,12.0105693,2000,36.16074777
n1326,n1325,0.03523,28.38489923,2000,23.13626997
n1327,n1325,0.04163,24.0211386,2000,33.70811476
n1328,n1290,0.01281,78.06401249,2000,20.09484758
n1329,n1290,0.03523,28.38489923,2000,38.17772812
n1257,n1259,0.001809243,552.7172095,2000,27.16309011
n1253,n719,1.00E-05,100000,1000,54.25743719
n1258,n1260,0.00339,294.9852507,2000,25.71130372
n1259,n1261,0.01406,71.12375533,2000,107.9781515
n1259,n1260,0.00291,343.6426117,2000,37.0040535
n308,n322,0.02055,48.66180049,2000,81.41517165
n308,n287,0.04671,21.40869193,2000,38.24757961
n309,n288,0.07722,12.95001295,2000,44.32761048
n309,n328,0.04912,20.35830619,2000,92.6681812
n309,n303,0.05204,19.2159877,2000,36.64868801
n300,n328,0.10727,9.322270905,2000,55.06132408
n300,n303,0.03764,26.5674814,2000,23.99562645
n300,n305,0.09897,10.10407194,2000,61.95478583
n302,n304,0.0057,175.4385965,2000,21.25094785
n302,n262,0.03207,31.18178983,2000,83.35628555
n302,n283,0.04327,23.11070025,2000,81.19492583
n304,n289,0.01721,58.10575247,2000,67.11936068
n304,n285,0.06839,14.62202076,2000,43.75646831
n305,n328,0.01236,80.90614887,2000,52.28073186
n306,n307,0.016367638,61.09616949,2000,31.61036183
n307,n330,0.030436,32.85582809,2000,31.10391803
n473,n474,0.010694814,93.50325825,2000,23.02260803
n470,n478,0.00655,152.6717557,2000,26.29213432
n1443,n1428,0.002837689,352.3993873,2000,8.497685443
n959,n981,0.02424,41.25412541,2000,94.05841631
n959,n949,0.006457476,154.8592784,2000,40.3489509
n959,n945,0.008040028,124.3776805,2000,71.0002777
n959,n952,0.01706,58.61664713,2000,27.49096222
n951,n954,0.01412,70.82152975,2000,55.22300634
n950,n953,0.02626,38.08073115,2000,35.02522414
n950,n956,0.02456,40.71661238,2000,37.39495919
n952,n949,0.0041,243.902439,2000,27.13433197
n955,n984,0.02273,43.99472063,2000,108.4386524
n955,n945,0.00817,122.3990208,2000,43.52942265
n955,n940,0.009313295,107.3733828,2000,45.80182745
n957,n942,0.019390104,51.57269846,2000,71.67623887
n956,n994,0.04776,20.93802345,2000,35.30687302
n477,n484,0.06618,15.11030523,2000,50.64554205
n666,n661,0.01824,54.8245614,2000,35.21875537
n666,n645,0.03668,27.26281352,2000,63.87148473
n666,n588,0.0808,12.37623762,514,105.1192368
n666,n647,0.03295,30.34901366,2000,68.90999606
n666,n651,0.01154,86.65511265,2000,29.83760016
n1261,n1260,0.0096,104.1666667,2000,71.02375727
n719,n726,0.02745,36.4298725,2000,104.3832844
n719,n709,0.03964,25.22704339,2000,94.51483638
n718,n721,0.08254,12.11533802,2000,41.1575626
n718,n710,0.10399,9.616309261,2000,74.15754669
n717,n712,0.01141,87.64241893,2000,29.22597716
n716,n709,0.0245,40.81632653,2000,49.49977628
n716,n729,0.10226,9.778994719,2000,184.8071142
n715,n711,0.06675,14.98127341,2000,47.92920651
n714,n706,0.15526,6.440808966,2000,56.47991187
n714,n712,0.00097,1030.927835,2000,19.53340232
n713,n724,0.17453,5.729673982,2000,111.8854178
n713,n709,0.13334,7.499625019,2000,66.33808485
n712,n706,0.03468,28.83506344,2000,64.4555268
n712,n707,0.00809,123.6093943,2000,40.45678269
n711,n704,0.05541,18.04728388,2000,46.51291221
n710,n720,0.05788,17.27712509,2000,108.8833981
n710,n703,0.03027,33.03600925,2000,60.32935377
n661,n655,0.02462,40.61738424,2000,23.93786396
n1069,n1067,0.09024,11.08156028,2000,53.01335386
n1068,n1064,0.01045,95.6937799,2000,21.3787319
n1068,n1067,0.08686,11.51277918,2000,52.31830221
n1061,n1060,0.13848,7.221259388,2000,255.4394685
n1061,n1065,0.01048,95.41984733,2000,23.1966891
n1063,n1062,0.03059,32.69042171,2000,49.20354124
n1067,n1066,0.029,34.48275862,2000,15.94158891
n593,n585,0.03642,27.45744097,2000,26.67797529
n593,n597,0.01497,66.8002672,2000,19.01019887
n593,n581,0.02749,36.37686431,2000,46.399939
n593,n651,0.02102,47.5737393,1510,52.87687188
n592,n598,0.003950585,253.1270564,2000,21.09536799
n592,n589,0.008771052,114.0114149,2000,48.52705592
n595,n594,0.03389,29.50722927,2000,41.5741168
n594,n599,0.01722,58.07200929,2000,24.74356358
n594,n587,0.03144,31.80661578,2000,36.32038821
n594,n582,0.04011,24.93143854,2000,32.82767016
n594,n649,0.0648,15.43209877,340,43.39333362
n597,n647,0.008,125,1480,32.25119379
n596,n573,0.01759,56.85048323,2000,88.87712699
n596,n599,0.009973138,100.2693408,2000,24.83658843
n598,n586,0.01687,59.27682276,2000,29.25148557
n1408,n1381,0.01922,52.02913632,2000,20.89052288
n1403,n1401,0.03843,26.0213375,2000,16.87734054
n1407,n1388,0.05765,17.34605377,2000,48.25468917
n1406,n1388,0.03843,26.0213375,2000,26.62780353
n1405,n1381,0.008005,124.9219238,2000,12.66334882
n448,n463,0.04727,21.15506664,2000,37.51899616
n448,n445,0.08585,11.64822365,2000,54.40942358
n1339,n1296,0.05124,19.51600312,2000,32.99190657
n1339,n1297,0.08326,12.0105693,2000,80.59737671
n1338,n1297,0.04484,22.3015165,2000,50.92851421
n445,n463,0.10285,9.722897423,2000,68.39871763
n445,n457,0.03121,32.0410125,2000,30.47324559
n445,n472,0.09565,10.45478306,2000,86.67986661
n39,n43,0.02113,47.32607667,2000,39.52664414
n39,n49,0.012730746,78.54999097,2000,43.41882643
n38,n42,0.02651,37.72161449,2000,18.93596229
n38,n35,0.03555,28.12939522,2000,22.81261782
n33,n31,0.01922,52.02913632,2000,32.42653189
n32,n31,0.01114,89.76660682,2000,25.48792222
n31,n30,0.02725,36.69724771,2000,23.35524899
n31,n47,0.13426,7.448234768,2000,75.68559832
n30,n35,0.092339545,10.82959637,2000,116.9239735
n37,n45,0.016648953,60.06383779,2000,39.78166035
n37,n43,0.01839,54.37737901,2000,35.99261363
n37,n49,0.02353,42.49893753,2000,50.76912775
n35,n42,0.02622,38.13882532,2000,22.01497791
n641,n646,0.02851,35.07541214,2000,19.54477176
n640,n648,0.010023922,99.76134976,2000,38.84738123
n642,n644,0.05097,19.61938395,2000,34.31958665
n645,n588,0.06227,16.05909748,340,45.65312005
n644,n656,0.06513,15.35390757,2000,50.19524655
n647,n657,0.01354,73.85524372,2000,37.13484299
n648,n655,0.01121,89.20606601,2000,26.7814475
n335,n320,0.03315,30.16591252,2000,30.57479739
n334,n325,0.05909,16.92333728,2000,41.64694295
n333,n352,0.01261,79.30214116,2000,46.2462869
n333,n324,0.02746,36.41660597,2000,31.14333994
n333,n329,0.00965,103.626943,2000,34.3070406
n8,n133,0.04468,22.38137869,340,29.01309249
n8,n127,0.0596,16.77852349,340,35.63868156
n949,n944,0.01022,97.84735812,2000,20.84390362
n949,n942,0.00976,102.4590164,2000,36.36440122
n949,n940,0.03433,29.12904165,2000,55.42832803
n947,n943,0.00586,170.6484642,2000,22.54365331
n943,n941,0.02416,41.39072848,2000,29.93422997
n133,n127,0.004885275,204.6967768,2000,20.08274301
n132,n115,0.0537,18.62197393,2000,73.26681827
n132,n122,0.06811,14.68213185,2000,46.43601646
n132,n139,0.04847,20.63131834,2000,30.65931067
n131,n121,0.05178,19.31247586,2000,32.4960129
n131,n123,0.09032,11.07174491,2000,168.9440478
n131,n128,0.023644594,42.29296579,2000,58.5577524
n131,n139,0.21881,4.570175038,2000,132.7484497
n130,n122,0.01936,51.65289256,2000,15.05406632
n130,n137,0.10249,9.757049468,2000,63.47993582
n137,n124,0.04968,20.12882448,2000,29.95701782
n136,n138,0.01808,55.30973451,2000,70.17180439
n135,n114,0.07034,14.21666193,2000,58.69864118
n135,n127,0.11191,8.935751944,2000,68.5095693
n134,n129,0.021,47.61904762,2000,37.50948691
n138,n115,0.03535,28.28854314,2000,145.8857676
n138,n128,0.02568,38.94080997,2000,34.7156682
n138,n129,0.02527,39.57261575,2000,102.7507763
n708,n702,0.01896,52.74261603,2000,37.8705331
n709,n707,0.01111,90.0090009,2000,21.9596574
n704,n700,0.02634,37.96507213,2000,21.08924605
n704,n702,0.03601,27.77006387,2000,66.79023392
n705,n706,0.01105,90.49773756,2000,11.2730797
n705,n707,0.04801,20.82899396,2000,80.68599656
n706,n701,0.10117,9.884353069,2000,56.39362961
n88,n45,0.1284,7.788161994,2000,111.1537179
n89,n85,0.04601,21.73440556,2000,31.20702533
n80,n87,0.05234,19.10584639,2000,31.2140591
n81,n84,0.04475,22.34636872,2000,28.70616826
n1388,n1389,0.04242,23.57378595,2000,83.90468794
n1389,n1189,0.01697,58.92751915,1295,87.68801235
n586,n575,0.02774,36.04902668,2000,51.35802749
n587,n578,0.01478,67.65899865,2000,35.05631899
n587,n582,0.02967,33.70407819,2000,39.2702382
n584,n582,0.03622,27.60905577,2000,48.28079645
n582,n573,0.03982,25.11300854,2000,63.5877584
n582,n572,0.03554,28.13731007,2000,54.03888125
n583,n579,0.01457,68.63417982,2000,21.85201864
n580,n581,0.01116,89.60573477,2000,39.80272658
n580,n574,0.00895,111.7318436,2000,30.68965957
n581,n577,0.00739,135.3179973,2000,32.12260881
n581,n588,0.01072,93.28358209,2000,47.89101139
n581,n567,0.01907,52.4383849,2000,79.11078384
n1436,n1437,0.01697,58.92751915,2000,32.71323902
n1436,n1435,0.04969,20.1247736,2000,60.02088194
n1436,n1189,0.04363,22.92000917,1135,126.9868197
n1437,n1186,0.01575,63.49206349,1300,64.73588191
n1437,n1438,0.02909,34.37607425,2000,66.16432382
n1434,n1435,0.04727,21.15506664,2000,90.47024781
n1434,n1432,0.0509,19.64636542,2000,97.49200229
n1432,n1433,0.04763,20.99517111,2000,100.5238785
n1432,n1430,0.05211,19.19017463,2000,118.6029348
n1432,n1431,0.00242,413.2231405,2000,16.76025121
n1430,n1429,0.04848,20.62706271,2000,159.7215549
n1431,n1421,0.03514,28.45759818,2000,80.14702041
n1438,n1439,0.05696,17.55617978,2000,53.44608794
n1439,n1440,0.04727,21.15506664,2000,75.29799558
n1349,n1348,0.04804,20.81598668,2000,55.98288273
n1349,n1345,0.03523,28.38489923,2000,47.75120509
n452,n462,0.03259,30.68425898,2000,24.29872049
n454,n469,0.04086,24.47381302,2000,62.27478912
n656,n650,0.06995,14.29592566,2000,48.39583167
n1508,n1366,0.09928,10.07252216,316,88.1291985
n1508,n1367,0.05124,19.51600312,316,60.70632118
n322,n327,0.00607,164.7446458,2000,24.85246619
n327,n984,0.00416,240.3846154,1790,28.36690774
n327,n286,0.03171,31.53579313,2000,79.35553658
n328,n351,0.00898,111.3585746,2000,40.37809023
n329,n357,0.01701,58.78894768,2000,73.30263599
n995,n994,0.02237,44.70272687,2000,33.62528476
n997,n996,0.02017,49.57858205,2000,30.26588385
n996,n999,0.01261,79.30214116,2000,20.52692808
n996,n998,0.05001,19.9960008,2000,59.01354742
n991,n561,0.00734,136.239782,1190,17.72842068
n991,n984,0.01009,99.10802775,2000,57.99721896
n990,n986,0.04774,20.94679514,2000,45.23810258
n990,n981,0.02441,40.96681688,2000,95.75138653
n999,n1031,0.02746,36.41660597,2000,30.06430617
n999,n1182,0.02705,36.96857671,1514,90.67232809
n121,n119,0.02835,35.27336861,2000,17.15545999
n122,n115,0.05224,19.1424196,2000,27.65066332
n122,n126,0.02666,37.50937734,2000,17.9171078
n122,n128,0.06966,14.35544071,2000,139.0554009
n122,n129,0.01128,88.65248227,2000,19.76293003
n122,n118,0.07012,14.2612664,2000,20.29081073
n124,n117,0.08545,11.70275015,2000,56.11659238
n125,n116,0.0145,68.96551724,2000,25.73542152
n127,n114,0.025252736,39.59966885,2000,54.01279886
n127,n116,0.06064,16.49076517,2000,113.6023208
n128,n117,0.06601,15.14921982,2000,41.7492139
n129,n118,0.00514,194.5525292,2000,26.80734558
n579,n577,0.00716,139.6648045,2000,29.15329017
n579,n567,0.01083,92.33610342,2000,54.53435635
n578,n572,0.005997374,166.7396457,2000,53.3672288
n573,n569,0.0146,68.49315068,2000,22.34556086
n573,n572,0.07662,13.05142261,2000,50.60121049
n573,n566,0.01326,75.4147813,2000,49.74081801
n572,n571,0.00754,132.6259947,2000,28.80148651
n572,n570,0.00636,157.2327044,2000,23.03813906
n571,n567,0.006123225,163.3126232,2000,28.32479373
n577,n564,0.007105763,140.7308373,2000,53.33208179
n576,n567,0.0227,44.05286344,2000,40.30411107
n575,n568,0.03762,26.58160553,2000,52.84506734
n575,n566,0.0075,133.3333333,2000,42.13687405
n1208,n1201,0.03999,25.00625156,2000,82.06560386
n1420,n1422,0.03272,30.56234719,2000,105.476492
n1420,n1425,0.06302,15.86797842,2000,115.9600769
n1423,n1424,0.03757,26.61698163,2000,63.30801932
n1423,n1426,0.0509,19.64636542,2000,87.99607978
n1422,n1424,0.02303,43.42162397,2000,54.09471432
n1425,n1424,0.011515,86.84324794,2000,29.35650013
n1425,n1428,0.02909,34.37607425,2000,54.26790458
n1424,n1444,0.00606,165.0165017,2000,29.3692903
n1427,n1429,0.00776,128.8659794,2000,59.25562284
n1427,n1428,0.00606,165.0165017,2000,50.37800777
n1427,n1512,1.00E-05,100000,2000,60.23971964
n1427,n1426,0.02424,41.25412541,2000,34.05176766
n1429,n1428,0.01575,63.49206349,2000,30.60239143
n731,n725,0.10162,9.840582562,2000,72.85441553
n731,n736,0.02907,34.3997248,2000,24.88871669
n730,n727,0.04001,24.99375156,2000,85.7321295
n730,n733,0.04994,20.02402883,2000,98.75770114
n730,n734,0.02607,38.35826621,2000,50.50543884
n730,n738,0.02922,34.22313484,2000,65.55319329
n733,n739,0.05034,19.86491855,2000,100.8660108
n732,n726,0.03438,29.0866783,2000,116.9965984
n732,n736,0.06,16.66666667,2000,111.2868032
n732,n737,0.01038,96.33911368,2000,27.43631308
n732,n729,0.0194,51.54639175,2000,34.98080485
n735,n737,0.03081,32.45699448,2000,61.52670053
n734,n739,0.07392,13.52813853,2000,147.9632024
n737,n729,0.02824,35.41076487,2000,54.84872871
n736,n738,0.03507,28.51439977,2000,66.1670935
n1359,n1352,0.01601,62.4609619,2000,37.10563934
n1359,n1358,0.005977729,167.2876142,2000,44.18604623
n468,n478,0.07845,12.74697259,2000,55.93541803
n1353,n1352,0.02909,34.37607425,2000,65.54084586
n1352,n1351,0.02424,41.25412541,2000,39.11094033
n1352,n1350,0.044835,22.30400357,2000,73.71823223
n1352,n1362,0.06725,14.86988848,2000,43.56640213
n1352,n1360,0.04163,24.0211386,2000,15.80101005
n1352,n1361,0.06085,16.43385374,2000,34.96040741
n1351,n1350,0.01697,58.92751915,2000,41.27730322
n356,n566,0.03526,28.36074872,1320,43.4367204
n356,n350,0.011408339,87.65518234,2000,18.72135354
n355,n354,0.00671,149.0312966,2000,25.03231517
n355,n359,0.00941,106.2699256,2000,21.36224594
n354,n352,0.00691,144.7178003,2000,24.12862491
n289,n285,0.05367,18.63238308,2000,31.52926526
n281,n263,0.05696,17.55617978,2000,38.8661038
n281,n286,0.05241,19.08032818,2000,37.5867459
n283,n284,0.05783,17.29206294,2000,36.60430062
n282,n268,0.06379,15.67643831,2000,32.484854
n1441,n1440,0.00242,413.2231405,2000,13.64894415
n260,n264,0.00604,165.5629139,2000,22.29691452
n266,n269,0.01735,57.63688761,2000,65.21124317
n265,n269,0.02825,35.39823009,2000,37.70864084
n1031,n1182,0.0587,17.03577513,710,65.93517464
n988,n981,0.01232,81.16883117,2000,48.66389375
n989,n980,0.01288,77.63975155,1580,54.96609343
n989,n984,0.04123,24.25418385,0,57.32159875
n982,n987,0.04047,24.70966148,0,36.38104474
n982,n985,0.05398,18.52537977,0,27.2522196
n983,n980,0.02255,44.345898,0,16.79708807
n115,n111,0.05426,18.42978253,0,35.31719691
n115,n118,0.01711,58.44535359,0,33.87958069
n114,n113,0.02787,35.88087549,0,27.85962171
n113,n112,0.041135546,24.3098757,0,45.49967506
n568,n569,0.01627,61.462815,0,16.91204801
n560,n564,0.01595,62.69592476,0,64.08174461
n560,n562,0.01651,60.56935191,0,16.72321063
n560,n567,0.004477939,223.3170342,0,42.59346059
n561,n565,0.00462,216.4502165,0,15.26905269
n563,n565,0.00557,179.5332136,0,22.06659695
